0.003;2.226;0.14;3.17;15.9;-1;21.6;25.5;-0.2;21.6;18.8;18.7
0.054;0.954;0.06;1.15;15.9;142;21.5;25.5;7.3;21.5;18.9;18.8
0.09;58.194;3.66;54.96;15.9;0;21.5;25.5;7.1;21.5;18.8;18.8
0.136;54.826;3.47;55.61;15.8;21;21.5;25.5;8.4;21.5;18.9;18.8
0.174;66.044;4.18;60.57;15.8;-124;21.6;25.5;9.5;21.5;18.7;18.6
0.215;62.884;3.98;57.83;15.8;138;21.5;25.5;8.3;21.5;19;18.8
0.291;66.518;4.21;59.88;15.8;240;21.6;25.5;8.4;21.7;18.8;18.8
0.335;58.302;3.69;56.93;15.8;366;21.5;25.5;8.1;21.6;18.8;18.8
0.376;58.618;3.71;54.33;15.8;445;21.6;25.5;9.2;21.3;18.8;18.8
0.413;50.56;3.2;52.03;15.8;889;21.5;25.5;-4.1;21.6;18.9;18.8
0.456;100.932;6.47;67.4;15.6;-110;21.6;25.5;11.6;21.5;18.9;18.8
0.496;133.068;8.53;84.4;15.6;129;21.6;25.5;13.6;21.6;18.9;18.8
0.536;134.94;8.65;83.73;15.6;144;21.6;25.5;13;21.6;18.9;18.8
0.576;138.84;8.9;83.61;15.6;150;21.5;25.5;11.6;21.6;18.9;18.8
0.615;130.104;8.34;88.04;15.6;189;21.6;25.5;9.8;21.5;18.9;18.8
0.657;129.054;8.22;85.38;15.7;326;21.5;25.5;8.7;21.5;18.8;18.8
0.691;123.552;7.92;80.08;15.6;475;21.5;25.5;10.6;21.5;19;18.8
0.777;84.466;5.38;74.62;15.7;610;21.6;25.5;9.6;21.6;18.8;18.8
0.787;112.375;7.25;78.84;15.5;9;21.6;25.5;14.8;21.6;19;18.8
0.815;176.545;11.39;100.29;15.5;-43;21.6;25.5;13.6;21.6;19;18.8
0.857;176.235;11.37;99.98;15.5;-3;21.5;25.5;13.7;21.7;18.8;18.7
0.894;174.685;11.27;99.82;15.5;34;21.6;25.5;14.6;21.5;19;18.8
0.942;168.938;10.97;99;15.4;102;21.6;25.5;13.2;21.7;18.9;18.8
0.975;177.562;11.53;99.91;15.4;172;21.5;25.5;14.7;21.6;19;18.8
1.018;177.254;11.51;100.29;15.4;359;21.6;25.5;12.6;21.6;19.1;18.9
1.055;174.944;11.36;99.39;15.4;568;21.6;25.5;14.2;21.6;19;18.8
1.095;168.485;10.87;96.12;15.5;756;21.6;25.5;11.7;21;19.1;18.8
1.136;144.46;9.32;92.04;15.5;831;21.6;25.5;13.2;21.6;19.1;18.9
1.173;153.846;9.99;90.19;15.4;3;21.6;25.5;14.3;21.6;19.1;18.9
1.212;182.644;11.86;99.9;15.4;69;21.7;25.5;15.9;21.6;19.1;18.9
1.291;191.114;12.41;99.89;15.4;281;21.6;25.5;11.7;21.6;19.1;18.9
1.335;168.63;10.95;99.51;15.4;197;21.6;25.5;16.4;21.7;19.1;18.9
1.374;174.944;11.36;100.18;15.4;354;21.6;25.5;15.6;21.7;19.1;19.1
1.415;173.866;11.29;100.88;15.4;560;21.6;25.5;11.3;21.6;19.2;19
1.456;171.556;11.14;99.62;15.4;775;21.7;25.5;13.8;21.6;19.2;19
1.491;199.206;13.02;99.85;15.3;913;21.7;25.5;15.9;21.7;19.3;19
1.533;115.284;7.39;67.57;15.6;1885;21.7;25.5;10.8;21.7;19.3;19
1.573;35.011;2.23;27.12;15.7;2543;21.7;25.5;8.1;21.7;19.3;19
1.612;1.264;0.08;1.6;15.8;2817;21.6;25.5;3.7;21.8;19.2;19
1.65;-3.16;-0.2;-7.92;15.8;2759;21.7;25.5;3.4;21.7;19.3;19.1
1.691;-1.738;-0.11;-4.84;15.8;2567;21.7;25.5;2.6;21.7;19.3;19
1.751;-0.316;-0.02;-0.86;15.8;2346;21.7;25.5;5;21.7;19.3;19.1
1.776;3.318;0.21;5.35;15.8;2155;21.7;25.5;5.8;21.8;19.3;19
1.815;5.53;0.35;8.32;15.8;1974;21.7;25.5;5.5;21.7;19.3;19.1
1.85;5.565;0.35;8.94;15.9;2008;21.7;25.5;2;21.7;19.4;19.1
1.894;1.908;0.12;1.42;15.9;1999;21.7;25.5;3.1;21.8;19.4;19.1
1.931;2.544;0.16;4.07;15.9;1865;21.8;25.5;5.3;21.8;19.4;19.2
1.974;2.226;0.14;3.7;15.9;1787;21.8;25.5;5.7;21.8;19.4;19.1
2.014;3.021;0.19;4.99;15.9;1688;21.8;25.5;4.8;21.8;19.4;19.1
2.054;4.898;0.31;8.46;15.8;1638;21.8;25.5;4.7;21.8;19.5;19.2
2.09;3.339;0.21;5.98;15.9;1755;21.7;25.5;0.9;21.8;19.5;19.1
2.13;1.749;0.11;1.14;15.9;1752;21.9;25.5;1.3;21.5;19.5;19.2
2.172;1.59;0.1;2.05;15.9;1719;21.8;25.5;1.4;21.8;19.5;19.3
2.213;1.749;0.11;3.08;15.9;1668;21.8;25.5;1.9;21.9;19.5;19.2
2.263;2.067;0.13;3.82;15.9;1559;21.9;25.5;3.5;21.8;19.5;19.3
2.296;1.431;0.09;2.88;15.9;1599;21.8;25.5;1.3;21.8;19.4;19.2
2.333;2.067;0.13;3.77;15.9;1568;21.9;25.5;1.4;21.8;19.4;19.1
2.37;2.067;0.13;3.87;15.9;1531;21.9;25.5;1.2;21.9;19.4;19.1
2.411;1.908;0.12;3.5;15.9;1475;21.9;25.5;0.6;22;19.5;19.2
2.451;2.067;0.13;3.76;15.9;1404;22;25.5;2.9;21.7;19.5;19.2
2.492;2.226;0.14;3.35;15.9;1302;21.9;25.5;3.5;21.9;19.5;19.2
2.532;1.908;0.12;3.87;15.9;1294;21.9;25.5;4.8;22.3;19.3;19
2.576;1.59;0.1;3.09;15.9;1310;21.9;25.5;3.6;22;19.5;19.2
2.615;1.272;0.08;2.73;15.9;1342;21.9;25.5;4.2;21.9;19.5;19.3
2.651;1.431;0.09;2.45;15.9;1349;22;25.5;3.4;21.9;19.5;19.2
2.695;1.113;0.07;2.01;15.9;1343;22;25.5;3;22;19.5;19.3
2.754;2.226;0.14;4.58;15.9;1359;22;25.5;1.1;22;19.5;19.2
2.772;2.226;0.14;4.19;15.9;1201;21.9;25.5;3.5;22.7;19.4;19.2
2.813;1.59;0.1;2.64;15.9;1160;22;25.5;4.5;22;19.4;19.2
2.853;1.431;0.09;3.04;15.9;1224;22;25.6;4.8;22;19.5;19.2
2.892;1.749;0.11;3.29;15.9;1248;22;25.6;3.5;22;19.4;19.1
2.933;1.431;0.09;2.72;15.9;1317;22;25.6;1.4;22;19.5;19.2
2.97;2.385;0.15;5.55;15.9;1199;22;25.6;1.7;22;19.4;19.2
3.011;1.431;0.09;2.12;15.9;1123;22;25.6;4;22;19.5;19.2
3.05;0.954;0.06;1.77;15.9;1177;22;25.6;4.8;22.1;19.5;19.2
3.093;1.908;0.12;3.62;15.9;1229;22.1;25.6;3.2;22.4;19.5;19.2
3.135;1.59;0.1;3.37;15.9;1281;22.1;25.6;1.7;22;19.4;19.2
3.172;2.544;0.16;5.19;15.9;1060;22.1;25.6;4.2;22.1;19.5;19.2
3.213;1.59;0.1;3.17;15.9;1100;22.1;25.6;3.6;22.1;19.4;19.2
3.281;1.749;0.11;3.78;15.9;1183;22.1;25.6;0.9;22.1;19.4;19.2
3.299;-0.159;-0.01;-5.03;15.9;1200;22.1;25.6;2.5;22.2;19.4;19.2
3.334;2.544;0.16;6.42;15.9;1106;22.1;25.6;2.5;22.2;19.5;19.2
3.373;1.431;0.09;1.83;15.9;1072;22.1;25.6;4.1;22;19.4;19.2
3.413;0.795;0.05;1.77;15.9;1143;22.1;25.6;4;22.2;19.4;19.2
3.454;2.226;0.14;4.46;15.9;1202;22.1;25.6;2.3;22.1;19.4;19.2
3.493;1.908;0.12;4.61;15.9;1185;22.2;25.6;0.4;22.3;19.4;19.2
3.532;1.59;0.1;2.34;15.9;1049;22.2;25.6;3.3;22.6;19.3;19.1
3.573;1.908;0.12;4.08;15.9;1185;22.2;25.6;2.6;22.1;19.4;19.2
3.613;17.427;1.11;7.63;15.7;-1;22.2;25.6;14.4;22.2;19.4;19.1
3.653;42.135;2.65;35.73;15.9;874;22.2;25.6;4.8;22.1;19.4;19.2
3.694;1.749;0.11;2.59;15.9;1308;22.2;25.6;0.4;22.3;19.4;19.2
3.76;-0.636;-0.04;-10.22;15.9;1464;22.2;25.6;-1.1;22.2;19.3;19.2
3.779;0.795;0.05;-4.33;15.9;1275;22.2;25.6;1.7;22.2;19.4;19.2
3.813;0.159;0.01;-2.95;15.9;1236;22.2;25.6;1.4;22.3;19.3;19.1
3.856;63.114;4.02;47.83;15.7;-149;22.2;25.6;9.5;22.3;19.3;19.2
3.896;72.22;4.6;62.66;15.7;10;22.2;25.6;10.2;22.2;19.3;19.2
3.933;89.388;5.73;66.38;15.6;-215;22.2;25.6;12.2;22.3;19.4;19.2
3.974;90.118;5.74;63.58;15.7;420;22.2;25.6;8;22.3;19.4;19.2
4.014;81.012;5.16;67.52;15.7;164;22.2;25.6;8.2;22.3;19.4;19.2
4.056;98.28;6.3;72.56;15.6;263;22.3;25.6;10;22.2;19.4;19.2
4.096;81.744;5.24;71.31;15.6;394;22.3;25.6;10.5;22.3;19.3;19.1
4.136;92.159;5.87;67.71;15.7;531;22.3;25.6;6.7;22.3;19.3;19.1
4.176;68.138;4.34;65.28;15.7;593;22.3;25.6;9.4;22.2;19.4;19.2
4.216;138.415;8.93;84.27;15.5;86;22.3;25.6;13.1;22.3;19.4;19.2
4.276;144.456;9.26;82.12;15.6;886;22.3;25.6;9.9;22.3;19.4;19.2
4.293;52.595;3.35;39.38;15.7;1320;22.3;25.6;8.9;22.3;19.3;19.5
4.333;11.692;0.74;11.78;15.8;2049;22.3;25.6;4.1;22.3;19.4;19.2
4.374;-3.021;-0.19;-10.08;15.9;2279;22.3;25.6;0.1;22.4;19.4;19.2
4.414;-1.431;-0.09;-12.42;15.9;2159;22.3;25.6;0.9;22.3;19.4;19.2
4.454;-0.795;-0.05;-6.15;15.9;1923;22.3;25.6;2.3;22.4;19.4;19.2
4.494;1.59;0.1;2.9;15.9;1723;22.4;25.6;3.8;22.8;19.4;19.2
4.533;3.657;0.23;6.52;15.9;1635;22.3;25.6;4.3;22.4;19.4;19.2
4.575;4.293;0.27;7.4;15.9;1599;22.3;25.6;4.3;22.4;19.5;19.2
4.616;3.816;0.24;6.45;15.9;1566;22.4;25.6;5.7;22.4;19.5;19.2
4.653;4.134;0.26;6.71;15.9;1558;22.4;25.6;4.9;22.4;19.4;19.2
4.694;2.385;0.15;4.41;15.9;1540;22.4;25.6;4.1;22.4;19.4;19.2
4.763;1.908;0.12;3.7;15.9;1504;22.4;25.6;4.9;22.8;19.4;19.2
4.778;1.59;0.1;3.39;15.9;1557;22.4;25.6;1.3;22.4;19.5;19.2
4.813;1.431;0.09;0.36;15.9;1427;22.4;25.6;4.2;22.4;19.5;19.2
4.854;2.385;0.15;4.49;15.9;1411;22.4;25.6;3.9;22.4;19.4;19.2
4.894;2.226;0.14;4.26;15.9;1413;22.4;25.6;4;22.4;19.4;19.2
4.933;1.59;0.1;3.11;15.9;1419;22.5;25.6;5;22.4;19.4;19.2
4.973;1.59;0.1;2.81;15.9;1432;22.4;25.6;3.4;22.5;19.4;19.2
5.011;1.59;0.1;3.07;15.9;1399;22.4;25.6;4.1;22.4;19.5;19.3
5.051;1.59;0.1;3;15.9;1395;22.4;25.6;3.8;22.4;19.5;19.2
5.095;2.226;0.14;4.32;15.9;1423;22.4;25.6;1.8;22.4;19.4;19.2
5.134;2.226;0.14;4.59;15.9;1433;22.5;25.6;1.3;22.4;19.4;19.2
5.172;2.067;0.13;4.05;15.9;1362;22.4;25.6;0.7;22.4;19.5;19.3
5.212;2.067;0.13;3.15;15.9;1242;22.5;25.6;3.4;22.7;19.4;19.2
5.275;1.59;0.1;3.07;15.9;1401;22.5;25.6;1.1;22.5;19.3;19.1
