0.019;1.65;0.1;2.2;16.5;0;21;27.3;-0.2;21.3;18.7;18.7
0.057;1.002;0.06;0.43;16.7;-23;21.2;27.3;7.2;21.2;18.5;18.4
0.097;41.832;2.52;48.32;16.6;108;21.2;27.3;6.3;21.2;18.5;18.5
0.137;40.504;2.44;45.76;16.6;246;21.1;27.3;6.6;21.1;18.5;18.4
0.177;28.386;1.71;36.51;16.6;410;21.1;27.3;4.3;21.2;18.5;18.5
0.257;35.192;2.12;42.79;16.6;438;21.2;27.3;6.4;21.1;18.5;18.4
0.298;23.738;1.43;40.81;16.6;516;21.2;27.3;4.9;21.1;18.6;18.5
0.338;66;4;56.05;16.5;307;21.1;27.3;8.8;21.1;18.5;18.5
0.377;26.228;1.58;28;16.6;1135;21.1;27.3;4.2;21.1;18.6;18.5
0.418;2.324;0.14;3.76;16.6;1472;21.2;27.3;1.4;21.1;18.5;18.5
0.457;-1.169;-0.07;-8.48;16.7;1554;21.2;27.3;0.3;21.2;18.6;18.5
0.497;-0.668;-0.04;-8.75;16.7;1470;21.2;27.3;0;21.2;18.5;18.5
0.538;-0.334;-0.02;-3.47;16.7;1294;21.2;27.3;2.4;21;18.6;18.5
0.577;27.06;1.64;24.65;16.5;-81;21.2;27.3;9.5;21.2;18.6;18.5
0.617;72.435;4.39;65.16;16.5;58;21.1;27.3;8.9;21.2;18.6;18.5
0.658;90.42;5.48;72.22;16.5;-23;21.2;27.3;8.3;21.1;18.6;18.5
0.697;79.86;4.84;65.65;16.5;174;21.2;27.3;8.9;21.2;18.8;18.8
0.753;62.205;3.77;62.57;16.5;414;21.1;27.3;7.7;21.1;18.6;18.5
0.777;55.77;3.38;54.6;16.5;532;21.1;27.3;8.1;21.2;18.5;18.5
0.817;51.128;3.08;49.26;16.6;854;21.2;27.3;6.3;21.2;18.5;18.5
0.858;16.268;0.98;21.75;16.6;1249;21.2;27.3;6.5;21.2;18.6;18.5
0.898;6.308;0.38;10.02;16.6;1535;21.1;27.3;2.8;21.1;18.5;18.4
0.938;-0.498;-0.03;-1.77;16.6;1623;21.2;27.3;1.2;21.2;18.6;18.6
0.977;-0.835;-0.05;-5.32;16.7;1642;21.2;27.3;0.8;21.1;18.6;18.6
1.017;-0.334;-0.02;-2.56;16.7;1495;21.3;27.3;2.4;21.1;18.7;18.6
1.057;1.169;0.07;3.15;16.7;1415;21.2;27.3;1.3;21.2;18.5;18.5
1.097;0.835;0.05;1.31;16.7;1335;21.2;27.3;3.2;21.2;18.5;18.5
1.137;1.66;0.1;3.84;16.6;1272;21.2;27.3;4.2;20.9;18.5;18.5
1.177;1.67;0.1;3.94;16.7;1287;21.2;27.3;3.1;21.2;18.6;18.6
1.237;1.494;0.09;3.27;16.6;1224;21.2;27.3;3.4;21.3;18.6;18.5
1.257;0;0;0.01;16.7;1306;21.2;27.3;2.8;21.2;18.7;18.6
1.297;1.002;0.06;2.55;16.7;1308;21.2;27.3;1.4;21.3;18.6;18.5
