0.031;1.169;0.07;1.58;16.7;0;20.9;20.9;-0.2;21.1;18.4;18.4
0.069;1.176;0.07;1.02;16.8;117;20.9;20.9;7;20.8;18.2;18.2
0.137;38.577;2.31;45.63;16.7;-40;20.9;20.9;6.9;20.8;18.2;18.1
0.149;50.434;3.02;56.94;16.7;-33;20.8;20.9;7;20.9;18.1;18.1
0.19;49.432;2.96;52.68;16.7;150;20.9;20.9;7.5;20.8;18.2;18.1
0.23;49.599;2.97;52.66;16.7;240;20.9;20.9;5.3;21;18.2;18.1
0.27;35.738;2.14;47.46;16.7;400;20.9;20.9;5.8;20.9;18.3;18.2
0.31;33.901;2.03;43.14;16.7;512;20.9;20.9;6.1;20.8;18.3;18.2
0.35;67.064;4.04;61.29;16.6;55;20.8;20.9;8.3;20.8;18.2;18.1
0.39;83.664;5.04;69.76;16.6;76;20.8;20.9;8.9;20.8;18.3;18.2
0.43;94.454;5.69;73.09;16.6;156;20.8;20.9;9.7;20.8;18.2;18.1
0.47;81.008;4.88;70.81;16.6;253;20.8;20.9;7.6;20.9;18.2;18.2
0.51;67.23;4.05;63.67;16.6;462;20.9;20.9;7.9;20.8;18.2;18.1
0.55;64.242;3.87;55.84;16.6;630;20.8;20.9;8.3;20.8;18.2;18.1
0.59;75.032;4.52;64.22;16.6;54;20.9;20.9;11;20.8;18.2;18.1
0.639;127.875;7.75;82.57;16.5;96;20.9;20.9;12.8;20.8;18.2;18.1
0.67;144.976;8.84;90.22;16.4;70;20.9;20.9;11.9;20.9;18.3;18.2
0.71;125.895;7.63;86;16.5;259;20.8;20.9;8.9;20.8;18.3;18.2
0.75;107.58;6.52;80.38;16.5;472;20.9;20.9;11.7;20.8;18.3;18.2
0.79;70.218;4.23;71.32;16.6;715;20.9;20.9;6.5;20.9;18.3;18.1
0.83;85.635;5.19;70.57;16.5;8;20.9;20.9;12.2;22.1;18.3;18.2
0.869;164.656;10.04;99.93;16.4;11;21;20.9;12.3;20.9;18.3;18.2
0.91;166.46;10.15;100.06;16.4;44;21.2;20.9;12.2;19.6;18.4;18.2
0.951;163.344;9.96;98.31;16.4;202;20.9;20.9;13.1;20.9;18.4;18.2
0.99;161.048;9.82;99.09;16.4;450;20.9;20.9;10.6;20.8;18.3;18.2
1.029;122.76;7.44;85.81;16.5;763;20.9;20.9;10.7;20.9;18.5;18.3
1.07;104.775;6.35;76.5;16.5;935;20.9;20.9;8.8;20.1;18.4;18.2
